chr,pos,marker
1,2770.450366,h2tg000001l_3362405
1,2770.450367,h2tg000001l_3362412
1,2770.450367,h2tg000001l_3362417
1,2772.645432,h2tg000001l_3362444
1,2772.645432,h2tg000001l_3362449
1,2776.192196,h2tg000001l_3364005
1,2776.202149,h2tg000001l_3364014
1,2776.232021,h2tg000001l_3364041
1,2782.711864,h2tg000001l_3369027
1,2783.126376,h2tg000001l_3369096
1,2783.512398,h2tg000001l_3369156
1,2785.337151,h2tg000001l_3369157
1,2789.17352,h2tg000001l_3369828
1,2789.364359,h2tg000001l_3369849
1,2790.152654,h2tg000001l_3388443
1,2790.854437,h2tg000001l_3393062
1,2790.857677,h2tg000001l_3402696
1,2790.857682,h2tg000001l_3402711
1,2790.857685,h2tg000001l_3402718
1,2790.857726,h2tg000001l_3402841
1,2790.859806,h2tg000001l_3405401
1,2790.865152,h2tg000001l_3411986
1,2793.192291,h2tg000001l_3417399
1,2793.204861,h2tg000001l_3417430
1,2793.210537,h2tg000001l_3417444
1,2794.410705,h2tg000001l_3420316
1,2795.151488,h2tg000001l_3433406
1,2795.935327,h2tg000001l_3438325
1,2798.6227,h2tg000001l_3445554
1,2798.624565,h2tg000001l_3445560
1,2798.626119,h2tg000001l_3445565
1,2801.313599,h2tg000001l_3453633
1,2802.019143,h2tg000001l_3454091
1,2808.435989,h2tg000001l_3463802
1,2808.436008,h2tg000001l_3463835
1,2810.872846,h2tg000001l_3467162
1,2816.088269,h2tg000001l_3470662
1,2816.08829,h2tg000001l_3470692
1,2824.333396,h2tg000001l_3473606
1,2824.402193,h2tg000001l_3473636
1,2827.372347,h2tg000001l_3542500
1,2827.668578,h2tg000001l_3545285
1,2827.670266,h2tg000001l_3545301
1,2828.653036,h2tg000001l_3554375
1,2830.990948,h2tg000001l_3564513
1,2830.990999,h2tg000001l_3564521
1,2830.991018,h2tg000001l_3564524
1,2830.991066,h2tg000001l_3564531
1,2830.99123,h2tg000001l_3564548
1,2831.788756,h2tg000001l_3564658
1,2831.821347,h2tg000001l_3564664
1,2836.572744,h2tg000001l_3570531
1,2836.572757,h2tg000001l_3570532
1,2836.583696,h2tg000001l_3570668
1,2843.362891,h2tg000001l_3574137
1,2843.82953,h2tg000001l_3574261
1,2847.538182,h2tg000001l_3575167
1,2849.515555,h2tg000001l_3586132
1,2850.289199,h2tg000001l_3587237
1,2850.289351,h2tg000001l_3587345
1,2860.742272,h2tg000001l_3599022
1,2860.785833,h2tg000001l_3599127
1,2868.938505,h2tg000001l_3634089
1,2872.060928,h2tg000001l_3646332
1,2872.060931,h2tg000001l_3646456
1,2872.060934,h2tg000001l_3646522
1,2874.562167,h2tg000001l_3647181
1,2880.310825,h2tg000001l_3654438
1,2880.310831,h2tg000001l_3654453
1,2880.310928,h2tg000001l_3654579
1,2883.951767,h2tg000001l_3663552
1,2884.231816,h2tg000001l_3663720
1,2887.520538,h2tg000001l_3689278
1,2888.604849,h2tg000001l_3698195
1,2890.097904,h2tg000001l_3699393
1,2890.097912,h2tg000001l_3699396
1,2890.098016,h2tg000001l_3699438
1,2891.705152,h2tg000001l_3703948
1,2895.823303,h2tg000001l_3704041
1,2898.030093,h2tg000001l_3738406
1,2900.114211,h2tg000001l_3738596
1,2900.921795,h2tg000001l_3739915
1,2901.572044,h2tg000001l_3739923
1,2902.330547,h2tg000001l_3739945
1,2903.100204,h2tg000001l_3740059
1,2903.100204,h2tg000001l_3740068
1,2903.100204,h2tg000001l_3740074
1,2903.17644,h2tg000001l_3740099
1,2910.446445,h2tg000001l_3746207
1,2919.281111,h2tg000001l_3759729
1,2919.282375,h2tg000001l_3759834
1,2919.282414,h2tg000001l_3759866
1,2919.282414,h2tg000001l_3759891
1,2922.649032,h2tg000001l_3762254
1,2927.512467,h2tg000001l_3771310
1,2928.205658,h2tg000001l_3771461
1,2928.205776,h2tg000001l_3771504
1,2928.205776,h2tg000001l_3771512
1,2936.892612,h2tg000001l_3791943
1,2936.892612,h2tg000001l_3791960
1,2945.42253,h2tg000001l_3792436
1,2945.42253,h2tg000001l_3792440
1,2952.688545,h2tg000001l_3792566
1,2953.628174,h2tg000001l_3818187
1,2959.157468,h2tg000001l_3823725
1,2959.15752,h2tg000001l_3823733
1,2959.158028,h2tg000001l_3823782
1,2962.471655,h2tg000001l_3823835
1,2962.611583,h2tg000001l_3823878
1,3768.536355,h2tg000001l_3824023
1,3768.536598,h2tg000001l_3824026
1,3768.536792,h2tg000001l_3824033
1,3769.194485,h2tg000001l_3832115
1,3769.309534,h2tg000001l_3832256
1,3770.003003,h2tg000001l_3832663
1,3770.125518,h2tg000001l_3832736
1,3770.127191,h2tg000001l_3832737
1,3786.342992,h2tg000001l_3839185
1,3786.356379,h2tg000001l_3839193
1,3803.613819,h2tg000001l_3845889
1,3806.769006,h2tg000001l_3847625
1,3828.837723,h2tg000001l_3855367
1,3845.737713,h2tg000001l_3860346
1,3845.737723,h2tg000001l_3860356
1,3847.776297,h2tg000001l_3860524
1,3859.222553,h2tg000001l_3861268
1,3861.805219,h2tg000001l_3873392
1,3867.266803,h2tg000001l_3897195
1,3868.772424,h2tg000001l_3899073
1,3868.772532,h2tg000001l_3899080
1,3871.730153,h2tg000001l_3899089
1,3881.477245,h2tg000001l_3899114
1,3881.477321,h2tg000001l_3899117
1,3881.477324,h2tg000001l_3899122
1,3881.47733,h2tg000001l_3899132
1,3881.477343,h2tg000001l_3899134
1,3887.921156,h2tg000001l_3901872
1,3887.921186,h2tg000001l_3901889
1,3887.956165,h2tg000001l_3901893
1,3889.801175,h2tg000001l_3902094
1,3907.861207,h2tg000001l_3903407
1,3907.91617,h2tg000001l_3903555
1,3907.921098,h2tg000001l_3903564
1,3931.994305,h2tg000001l_3927852
1,3931.994307,h2tg000001l_3927854
1,3931.994325,h2tg000001l_3927871
1,3945.232272,h2tg000001l_3930692
1,3945.91019,h2tg000001l_3930719
1,3945.910283,h2tg000001l_3930740
1,3945.910294,h2tg000001l_3930761
1,3945.910296,h2tg000001l_3930764
1,3945.910298,h2tg000001l_3930770
1,3945.910306,h2tg000001l_3930785
1,3945.910308,h2tg000001l_3930791
1,3945.910312,h2tg000001l_3930797
1,3945.910708,h2tg000001l_3930827
1,3951.59422,h2tg000001l_3930938
1,3955.405089,h2tg000001l_3931016
1,3955.59854,h2tg000001l_3931073
1,3996.322941,h2tg000001l_3931814
1,4011.481262,h2tg000001l_3932521
1,4011.715745,h2tg000001l_3932537
1,4057.618305,h2tg000001l_3933156
1,4072.061091,h2tg000001l_3933421
1,4072.061177,h2tg000001l_3933548
1,4091.743852,h2tg000001l_3943097
1,4095.493723,h2tg000001l_3945815
1,4095.493724,h2tg000001l_3945833
1,4102.13295,h2tg000001l_3990410
1,4105.069551,h2tg000001l_4012037
1,4105.069553,h2tg000001l_4012047
1,4105.069995,h2tg000001l_4012072
1,4105.072662,h2tg000001l_4012223
1,4112.762464,h2tg000001l_4018325
1,4112.801458,h2tg000001l_4018400
1,4112.852947,h2tg000001l_4018499
1,4119.571815,h2tg000001l_4029433
1,4119.571815,h2tg000001l_4029434
1,4119.571816,h2tg000001l_4029440
1,4119.571816,h2tg000001l_4029444
1,4119.571817,h2tg000001l_4029456
1,4119.571818,h2tg000001l_4029478
1,4125.052521,h2tg000001l_4100372
1,4125.143205,h2tg000001l_4100560
1,4131.03118,h2tg000001l_4111044
1,4131.096254,h2tg000001l_4111179
1,4131.140094,h2tg000001l_4111270
1,4131.204686,h2tg000001l_4111404
1,4139.29067,h2tg000001l_4114897
1,4139.551155,h2tg000001l_4115035
1,4140.135682,h2tg000001l_4115342
1,4141.679791,h2tg000001l_4119654
1,4141.679793,h2tg000001l_4119671
1,4141.679793,h2tg000001l_4119674
1,4141.679793,h2tg000001l_4119680
1,4141.679794,h2tg000001l_4119692
1,4152.764087,h2tg000001l_4149448
1,4152.807784,h2tg000001l_4149603
1,4156.927835,h2tg000001l_4153952
1,4159.850081,h2tg000001l_4157135
1,4159.897713,h2tg000001l_4157191
1,4159.897742,h2tg000001l_4157297
1,4163.621561,h2tg000001l_4166953
1,4165.358129,h2tg000001l_4167381
1,4168.005399,h2tg000001l_4167432
1,4168.0054,h2tg000001l_4167433
1,4168.005403,h2tg000001l_4167437
1,4171.62879,h2tg000001l_4175819
1,4171.628809,h2tg000001l_4175820
1,4171.628922,h2tg000001l_4175825
1,4172.11706,h2tg000001l_4175844
1,4176.919898,h2tg000001l_4195344
1,4183.379372,h2tg000001l_4196143
1,4183.379447,h2tg000001l_4196147
1,4183.379664,h2tg000001l_4196148
1,4188.830439,h2tg000001l_4198964
1,4188.91647,h2tg000001l_4199097
1,4193.650594,h2tg000001l_4207647
1,4196.299568,h2tg000001l_4207751
1,4196.331849,h2tg000001l_4207758
1,4196.331921,h2tg000001l_4207790
1,4206.507774,h2tg000001l_4209293
1,4206.507788,h2tg000001l_4209312
1,4207.214383,h2tg000001l_4209434
1,4207.214387,h2tg000001l_4209444
1,4207.214387,h2tg000001l_4209445
1,4207.214389,h2tg000001l_4209448
1,4223.383506,h2tg000001l_4213586
1,4226.117477,h2tg000001l_4225297
1,4227.799722,h2tg000001l_4225435
1,4228.653594,h2tg000001l_4225470
1,4228.653655,h2tg000001l_4225479
1,4234.172063,h2tg000001l_4225533
1,4242.03261,h2tg000001l_4234956
1,4242.304881,h2tg000001l_4235112
1,4258.095745,h2tg000001l_4237882
1,4258.452175,h2tg000001l_4238245
1,4258.462385,h2tg000001l_4238257
1,4325.269471,h2tg000001l_4259118
1,4325.274335,h2tg000001l_4259156
1,4325.274542,h2tg000001l_4259159
1,4325.274606,h2tg000001l_4259160
1,4326.673636,h2tg000001l_4263517
1,4329.499707,h2tg000001l_4265091
1,4331.030405,h2tg000001l_4277253
1,4331.102629,h2tg000001l_4277703
1,4331.122343,h2tg000001l_4277826
1,4331.12795,h2tg000001l_4277861
1,4331.169806,h2tg000001l_4278122
1,4331.169835,h2tg000001l_4278149
1,4331.335554,h2tg000001l_4279217
1,4331.336481,h2tg000001l_4279223
1,4331.458155,h2tg000001l_4280008
1,4333.92788,h2tg000001l_4295050
1,4333.984484,h2tg000001l_4313938
1,4333.984488,h2tg000001l_4313956
1,4333.984507,h2tg000001l_4313968
1,4336.898736,h2tg000001l_4315386
1,4337.142121,h2tg000001l_4315513
1,4338.64565,h2tg000001l_4316272
1,4338.668514,h2tg000001l_4316284
1,4340.705387,h2tg000001l_4317298
1,4340.745416,h2tg000001l_4317319
1,4340.756844,h2tg000001l_4317325
1,4340.923234,h2tg000001l_4317412
1,4340.940379,h2tg000001l_4317421
1,4340.944188,h2tg000001l_4317423
1,4340.980401,h2tg000001l_4317442
1,4340.99564,h2tg000001l_4317450
1,4341.360931,h2tg000001l_4317640
1,4341.623746,h2tg000001l_4317645
1,4341.676021,h2tg000001l_4317646
1,4344.604598,h2tg000001l_4317698
1,4346.068829,h2tg000001l_4317725
1,4351.197027,h2tg000001l_4317864
1,4351.197028,h2tg000001l_4317871
1,4351.197078,h2tg000001l_4317872
1,4352.049497,h2tg000001l_4334646
1,4354.389539,h2tg000001l_4378958
1,4355.718514,h2tg000001l_4404789
1,4360.06717,h2tg000001l_4483011
1,4360.939906,h2tg000001l_4485490
1,4361.095785,h2tg000001l_4496781
1,4361.095868,h2tg000001l_4496787
1,4361.096047,h2tg000001l_4496800
1,4362.427459,h2tg000001l_4590744
1,4363.330862,h2tg000001l_4602644
1,4364.154703,h2tg000001l_4632934
1,4364.156222,h2tg000001l_4632991
1,4364.515942,h2tg000001l_4646369
1,4365.416163,h2tg000001l_4679405
1,4365.442644,h2tg000001l_4680398
1,4365.443358,h2tg000001l_4680419
1,4365.447976,h2tg000001l_4680555
1,4365.453988,h2tg000001l_4680732
1,4365.45555,h2tg000001l_4680778
1,4365.45898,h2tg000001l_4680879
1,4365.461119,h2tg000001l_4680942
1,4365.975341,h2tg000001l_4695940
1,4365.975371,h2tg000001l_4695942
1,4365.976603,h2tg000001l_4696023
1,4365.976754,h2tg000001l_4696032
1,4371.514455,h2tg000001l_4700260
1,4371.544035,h2tg000001l_4700286
1,4371.544062,h2tg000001l_4700298
1,4371.544085,h2tg000001l_4700306
1,4373.778094,h2tg000001l_4700455
1,4373.778246,h2tg000001l_4700466
1,4381.573735,h2tg000001l_4700615
1,4381.769035,h2tg000001l_4700631
1,4381.769046,h2tg000001l_4700632
1,4381.769097,h2tg000001l_4700641
1,4383.946703,h2tg000001l_4700651
1,4392.274108,h2tg000001l_4701324
1,4392.27426,h2tg000001l_4701354
1,4392.420214,h2tg000001l_4701399
1,4402.03773,h2tg000001l_4703721
1,4402.03782,h2tg000001l_4703726
1,4410.940784,h2tg000001l_4710201
1,4413.736678,h2tg000001l_4711408
1,4419.99539,h2tg000001l_4723399
1,4420.220423,h2tg000001l_4723743
1,4420.224324,h2tg000001l_4723749
1,4420.225624,h2tg000001l_4723751
1,4420.226925,h2tg000001l_4723753
1,4420.892253,h2tg000001l_4724758
1,4420.892311,h2tg000001l_4724779
1,4427.458383,h2tg000001l_4733004
1,4427.458406,h2tg000001l_4733014
1,4427.458419,h2tg000001l_4733020
1,4427.479005,h2tg000001l_4733115
1,4427.484853,h2tg000001l_4733142
1,4429.131172,h2tg000001l_4733165
1,4433.732361,h2tg000001l_4756080
1,4439.999284,h2tg000001l_4766734
1,4440.020961,h2tg000001l_4767182
1,4442.334213,h2tg000001l_4784406
1,4442.335609,h2tg000001l_4784417
1,4442.563579,h2tg000001l_4785321
1,4445.264403,h2tg000001l_4795370
1,4446.30353,h2tg000001l_4799405
1,4447.241308,h2tg000001l_4803056
1,4447.309366,h2tg000001l_4803327
1,4453.105189,h2tg000001l_4818746
1,4462.705159,h2tg000001l_4818822
1,4462.713039,h2tg000001l_4818839
1,4462.776178,h2tg000001l_4818975
1,4465.810473,h2tg000001l_4841137
1,4468.570835,h2tg000001l_4841360
1,4470.780233,h2tg000001l_4893565
1,4470.858099,h2tg000001l_4895282
1,4472.022535,h2tg000001l_4920274
1,4472.090796,h2tg000001l_4920460
1,4474.779866,h2tg000001l_4927293
1,4474.779878,h2tg000001l_4927328
1,4474.779879,h2tg000001l_4927333
1,4474.782475,h2tg000001l_4927376
1,4477.093501,h2tg000001l_4963724
1,4477.101714,h2tg000001l_4963860
1,4477.239235,h2tg000001l_4963902
1,4491.738146,h2tg000001l_4967032
1,4491.786159,h2tg000001l_4967036
1,4491.78616,h2tg000001l_4967046
1,4491.786161,h2tg000001l_4967057
1,4494.961373,h2tg000001l_4967226
1,4495.081864,h2tg000001l_4967896
1,4495.109316,h2tg000001l_4968049
1,4503.340887,h2tg000001l_5005641
1,4503.39782,h2tg000001l_5005801
1,4521.388254,h2tg000001l_5021131
1,4521.571936,h2tg000001l_5021305
1,4532.899365,h2tg000001l_5033072
1,4533.269653,h2tg000001l_5033573
1,4533.306748,h2tg000001l_5033592
1,4535.387622,h2tg000001l_5033627
1,4536.513342,h2tg000001l_5033656
1,4536.513348,h2tg000001l_5033658
1,4536.516151,h2tg000001l_5033668
1,4539.49352,h2tg000001l_5033737
1,4539.512001,h2tg000001l_5033777
1,4539.512001,h2tg000001l_5033789
1,4551.089878,h2tg000001l_5035643
1,4562.310273,h2tg000001l_5035813
1,4562.310283,h2tg000001l_5035816
1,4575.728001,h2tg000001l_5037639
1,4576.850727,h2tg000001l_5037792
1,4582.028742,h2tg000001l_5037826
1,4585.70406,h2tg000001l_5066129
1,4585.70406,h2tg000001l_5066130
1,4585.70406,h2tg000001l_5066145
1,4585.704062,h2tg000001l_5066167
1,4594.550847,h2tg000001l_5073521
1,4594.550851,h2tg000001l_5073565
1,4594.892161,h2tg000001l_5073671
1,4604.348372,h2tg000001l_5079737
1,4604.348378,h2tg000001l_5079749
1,4617.020361,h2tg000001l_5207381
1,4617.020361,h2tg000001l_5207382
1,4617.020361,h2tg000001l_5207392
1,4617.020361,h2tg000001l_5207418
1,4617.408532,h2tg000001l_5207514
1,4617.418663,h2tg000001l_5207550
1,4636.275146,h2tg000001l_5207765
1,4636.494009,h2tg000001l_5207784
1,4636.579337,h2tg000001l_5207793
1,4657.696962,h2tg000001l_5207857
1,4657.696983,h2tg000001l_5207887
1,4657.696983,h2tg000001l_5207907
1,4657.696985,h2tg000001l_5207937
1,4657.696985,h2tg000001l_5207943
1,4657.696987,h2tg000001l_5207954
1,4659.409424,h2tg000001l_5208000
1,4659.409523,h2tg000001l_5208030
1,4659.651964,h2tg000001l_5208038
1,4661.354247,h2tg000001l_5208114
1,4663.010912,h2tg000001l_5212394
1,4663.657917,h2tg000001l_5226536
1,4667.315865,h2tg000001l_5226608
1,4667.691485,h2tg000001l_5226642
1,4667.691486,h2tg000001l_5226663
1,4667.691486,h2tg000001l_5226686
1,4667.691486,h2tg000001l_5226694
1,4667.691736,h2tg000001l_5226821
1,4677.341708,h2tg000001l_5227985
1,4677.341901,h2tg000001l_5228021
1,4677.341936,h2tg000001l_5228026
1,4678.464505,h2tg000001l_5228033
1,4678.464575,h2tg000001l_5228043
1,4679.697947,h2tg000001l_5228050
1,4680.002012,h2tg000001l_5228062
1,4683.022548,h2tg000001l_5228127
1,4683.022605,h2tg000001l_5228136
1,4683.030146,h2tg000001l_5228137
1,4683.030147,h2tg000001l_5228142
1,4683.030177,h2tg000001l_5228148
1,4687.681714,h2tg000001l_5228224
1,4706.249978,h2tg000001l_5230567
1,4706.24998,h2tg000001l_5230576
1,4706.249983,h2tg000001l_5230580
1,4708.786623,h2tg000001l_5230613
1,4708.786624,h2tg000001l_5230614
1,4708.786625,h2tg000001l_5230618
1,4729.388916,h2tg000001l_5237677
1,4729.392461,h2tg000001l_5237680
1,4737.736746,h2tg000001l_5237763
1,4738.823953,h2tg000001l_5237776
1,4747.041926,h2tg000001l_5237858
1,4747.041932,h2tg000001l_5237864
1,4752.875617,h2tg000001l_5237941
1,4767.859305,h2tg000001l_5253977
1,4767.859306,h2tg000001l_5253983
1,4776.085791,h2tg000001l_5272111
1,4776.085867,h2tg000001l_5272263
1,4781.699426,h2tg000001l_5272360
1,4784.506184,h2tg000001l_5313160
1,4787.979905,h2tg000001l_5362830
1,4788.648238,h2tg000001l_5391425
1,4791.637359,h2tg000001l_5407807
1,4795.22528,h2tg000001l_5430458
1,4795.225286,h2tg000001l_5430478
1,4795.225463,h2tg000001l_5430490
1,4795.336511,h2tg000001l_5430951
1,4796.863064,h2tg000001l_5437064
1,4796.875318,h2tg000001l_5437115
1,4802.836656,h2tg000001l_5458477
1,4802.836746,h2tg000001l_5458495
1,4806.398605,h2tg000001l_5482207
1,4806.398742,h2tg000001l_5482208
1,4806.406417,h2tg000001l_5482264
1,4807.2148,h2tg000001l_5488041
1,4807.215759,h2tg000001l_5488048
1,4807.737866,h2tg000001l_5491807
1,4810.091749,h2tg000001l_5505179
1,4810.095556,h2tg000001l_5505202
1,4810.473846,h2tg000001l_5507465
1,4810.473889,h2tg000001l_5507469
1,4810.501459,h2tg000001l_5507865
1,5616.426232,h2tg000001l_5520043
1,5616.458173,h2tg000001l_5520064
1,5616.786479,h2tg000001l_5520069
1,5619.140769,h2tg000001l_5520103
1,5619.140773,h2tg000001l_5520114
1,5619.140789,h2tg000001l_5520148
1,5619.564975,h2tg000001l_5520156
1,5619.6702,h2tg000001l_5520158
1,5620.914239,h2tg000001l_5520181
1,5620.966784,h2tg000001l_5520182
1,5620.970782,h2tg000001l_5520188
1,5620.986111,h2tg000001l_5520211
1,5620.992108,h2tg000001l_5520220
1,6426.916881,h2tg000001l_5546338
1,6430.30144,h2tg000001l_5546620
1,6430.618464,h2tg000001l_5574042
1,6435.01866,h2tg000001l_5590108
1,6435.335982,h2tg000001l_5591395
1,6435.336038,h2tg000001l_5591440
1,6435.346808,h2tg000001l_5591570
1,6440.272928,h2tg000001l_5602456
1,6446.344787,h2tg000001l_5603268
1,6447.28488,h2tg000001l_5603676
1,6447.39278,h2tg000001l_5603807
1,6449.898708,h2tg000001l_5719332
1,6452.228022,h2tg000001l_5721216
1,6454.268217,h2tg000001l_5721412
1,6458.417817,h2tg000001l_5721490
1,6459.278804,h2tg000001l_5721539
1,6460.068025,h2tg000001l_5721584
1,6462.120451,h2tg000001l_5722114
1,6462.131727,h2tg000001l_5722148
1,6462.477249,h2tg000001l_5722737
1,6462.499631,h2tg000001l_5722787
1,6462.550315,h2tg000001l_5724420
1,6462.565852,h2tg000001l_5724921
1,6462.576739,h2tg000001l_5725140
1,6462.607968,h2tg000001l_5725768
1,6462.60926,h2tg000001l_5725794
1,6465.039347,h2tg000001l_5731898
1,6467.460735,h2tg000001l_5733301
1,6468.731179,h2tg000001l_5734060
1,6469.489012,h2tg000001l_5734519
1,6474.973514,h2tg000001l_5736330
1,6484.583393,h2tg000001l_5751058
1,6485.542991,h2tg000001l_5782963
1,6485.543256,h2tg000001l_5782972
1,6486.608593,h2tg000001l_5818301
1,6491.705931,h2tg000001l_5829275
1,6491.708876,h2tg000001l_5829289
1,6492.727192,h2tg000001l_5834008
1,6501.156683,h2tg000001l_5834443
1,6505.55193,h2tg000001l_5838148
1,6507.23501,h2tg000001l_5840133
1,6507.339179,h2tg000001l_5846522
1,6507.339554,h2tg000001l_5846545
1,6507.339916,h2tg000001l_5846550
1,6507.340642,h2tg000001l_5846560
1,6514.083762,h2tg000001l_5925606
1,6514.086663,h2tg000001l_5925646
1,6514.347925,h2tg000001l_5926201
1,6514.403163,h2tg000001l_5926319
1,6514.645471,h2tg000001l_5926834
1,6515.02014,h2tg000001l_5927062
1,6517.339328,h2tg000001l_5928403
1,6522.520732,h2tg000001l_5931185
1,6522.545154,h2tg000001l_5931200
1,6523.982612,h2tg000001l_5931356
1,6527.71886,h2tg000001l_6088688
1,6537.834013,h2tg000001l_6095094
1,6537.859502,h2tg000001l_6095812
1,6537.866914,h2tg000001l_6095838
1,6538.248177,h2tg000001l_6097162
1,6538.464889,h2tg000001l_6098016
1,6538.465141,h2tg000001l_6098017
1,6540.059767,h2tg000001l_6104088
1,6551.455408,h2tg000001l_6117606
1,6557.901499,h2tg000001l_6119026
1,6563.303652,h2tg000001l_6133193
1,6566.064419,h2tg000001l_6140937
1,6566.468407,h2tg000001l_6145160
1,6566.473804,h2tg000001l_6145217
1,6568.863523,h2tg000001l_6168955
1,6569.112297,h2tg000001l_6169754
1,6573.329775,h2tg000001l_6299529
1,6577.153866,h2tg000001l_6378876
1,6577.16582,h2tg000001l_6378896
1,6589.458443,h2tg000001l_6389737
1,6595.929847,h2tg000001l_6440878
1,6595.935935,h2tg000001l_6440935
1,6595.988976,h2tg000001l_6441431
1,6596.005856,h2tg000001l_6441589
1,6596.386777,h2tg000001l_6445120
1,6596.881939,h2tg000001l_6449696
1,6597.054984,h2tg000001l_6451309
1,6598.330475,h2tg000001l_6462854
1,6598.476702,h2tg000001l_6464218
1,6598.85261,h2tg000001l_6467703
1,6616.194183,h2tg000001l_6471304
1,6616.194887,h2tg000001l_6471379
1,6616.201419,h2tg000001l_6472428
1,6616.208953,h2tg000001l_6473638
1,6616.217166,h2tg000001l_6474957
1,6616.217359,h2tg000001l_6474988
1,6616.218585,h2tg000001l_6475185
1,6616.233387,h2tg000001l_6477562
1,6616.240622,h2tg000001l_6478724
1,6616.30704,h2tg000001l_6489386
1,6616.318516,h2tg000001l_6491229
1,6616.318576,h2tg000001l_6491271
1,6616.597938,h2tg000001l_6491918
1,6616.672717,h2tg000001l_6492092
1,6633.58594,h2tg000001l_6495507
1,6634.805251,h2tg000001l_6497175
1,6635.802439,h2tg000001l_6498547
1,6636.227815,h2tg000001l_6499141
1,6637.337993,h2tg000001l_6500664
1,6637.900718,h2tg000001l_6501447
1,6650.196487,h2tg000001l_6514195
1,6650.642149,h2tg000001l_6514817
1,6654.637991,h2tg000001l_6516278
1,6654.786309,h2tg000001l_6516338
1,6655.765231,h2tg000001l_6520658
1,6658.908961,h2tg000001l_6527231
1,6659.523272,h2tg000001l_6531461
1,6660.949184,h2tg000001l_6541073
1,6662.385424,h2tg000001l_6550752
1,6662.442383,h2tg000001l_6554609
1,6662.465183,h2tg000001l_6556154
1,6662.465787,h2tg000001l_6556195
1,6662.562957,h2tg000001l_6562769
1,6663.021463,h2tg000001l_6593544
1,6665.477934,h2tg000001l_6643223
1,6667.317115,h2tg000001l_6726145
1,6667.787042,h2tg000001l_6727269
1,6667.793874,h2tg000001l_6727346
1,6669.524204,h2tg000001l_6802086
1,6670.930483,h2tg000001l_6814990
1,6683.503789,h2tg000001l_6922296
1,6683.514559,h2tg000001l_6922422
1,6689.809897,h2tg000001l_6946670
1,6690.996651,h2tg000001l_6951891
1,6706.005067,h2tg000001l_7002133
1,6713.927906,h2tg000001l_7010892
1,6713.927909,h2tg000001l_7010893
1,6740.483585,h2tg000001l_7028522
